Anime-PlanetID,Name,Alternative Name,Rating Score,Number Votes,Tags,Content Warning,Type,Episodes,Finished,Duration,StartYear,EndYear,Season,Studios,Synopsis,Url,picture_url,image_file
10203,"""Parade"" de Satie",Parade de Satie,2.263,30,"Abstract, Classical Music, Music",Unknown,Movie,1,True,14,2016,2016,Unknown,Yamamura Animation,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/parade-de-satie,https://cdn.anime-planet.com/anime/primary/parade-de-satie-1.jpg,10203.jpg
10209,Destiny Child,Unknown,2.267,88,"Action, Promotional, Supernatural, Based on a Mobile Game",Unknown,Web,1,True,26,2018,2018,Spring 2018,TYO Animations,"The devil king Lucifero suddenly declares he's going to retire, and must choose a successor. The Devil King Cadets gather one after another, and go to the human world to participate in the succession contest. But only the devil king's own descendant Osamu has no interest whatsoever in the contest. Compared to the fate of the world, Osamu is more interested in his part-time job at a convenience store. Osamu has no choice, however, but to start collecting familiars called ""Child,"" which are born from human souls. Osamu still only has an interest in his part-time job, and he's a few steps behind the rest of the Cadets.",https://www.anime-planet.com/anime/destiny-child,https://cdn.anime-planet.com/anime/primary/destiny-child-1.jpg,10209.jpg
10210,Curry no Kuni no Coburoux,Unknown,1.739,11,"Comedy, Family Friendly, Short Episodes",Unknown,TV,13,True,4,2004,2004,Unknown,Artland,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/curry-no-kuni-no-coburoux,https://cdn.anime-planet.com/anime/primary/curry-no-kuni-no-coburoux-1.jpg,10210.jpg
10219,Huan Jing Nuo De Lin,Unknown,1.521,15,"Action, Fantasy, Mecha, Chinese Animation, CG Animation",Unknown,Web,1,True,33,2017,2017,Unknown,YHKT Entertainment,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/huan-jing-nuo-de-lin,https://cdn.anime-planet.com/anime/primary/huan-jing-nuo-de-lin-1.jpg,10219.jpg
1023,Naruto Movie 2: Legend of the Stone of Gelel,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chitei Iseki Datte ba yo!,3.459,25144,"Action, Shounen, Ninja, Based on a Manga",Unknown,Movie,1,True,96,2005,2005,Unknown,Pierrot,"In the midst of another dull and routine mission, Naruto finds himself in a battle with a mysterious knight, who possesses an even more mysterious power! Meanwhile, an invading army from across the sea gets into a fight with the Sand ninjas; but what is their motive? Naruto and the gang must now protect a wandering tribe who guard an ancient secret, engage in fast paced ninja action and keep up with their usual silly antics, ultimately leading to a dramatic conclusion where, once again, the old adage is proven true: ""Never trust a man in a moving castle.""",https://www.anime-planet.com/anime/naruto-movie-2-legend-of-the-stone-of-gelel,https://cdn.anime-planet.com/anime/primary/naruto-movie-2-legend-of-the-stone-of-gelel-1.jpg,1023.jpg
10230,A Day Before Us,Unknown,4.104,1705,"Romance, Korean Animation, Short Episodes, Original Work",Unknown,Web,10,True,2,2017,2018,Unknown,LICO,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/a-day-before-us,https://cdn.anime-planet.com/anime/primary/a-day-before-us-1.jpg,10230.jpg
10231,A Day Before Us 2,Unknown,4.222,1234,"Romance, Korean Animation, Short Episodes, Original Work",Unknown,Web,15,True,3,2018,2018,Unknown,LICO,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/a-day-before-us-2,https://cdn.anime-planet.com/anime/primary/a-day-before-us-2-1.jpg,10231.jpg
10235,Overlord: Ple Ple Pleiades Theatrical Version,Unknown,3.338,499,"Comedy, Chibi, Skeletons, Based on a Light Novel",Unknown,DVD,2,True,13,2017,2017,Unknown,MADHOUSE,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/overlord-ple-ple-pleiades-theatrical-version,https://cdn.anime-planet.com/anime/primary/overlord-ple-ple-pleiades-theatrical-version-1.jpg,10235.jpg
10242,"Dies irae: Marie's Memory ""Michi ni Tsuuzu Kiseki""",Unknown,2.309,108,"Action, Fantasy, Contemporary Fantasy, Recap, Superpowers, Urban Fantasy, Based on an Eroge, Based on a Visual Novel",Unknown,Web,1,True,24,2017,2017,Fall 2017,A.C.G.T,"A recap episode, covering episodes 1-9 of Dies Irae, told from the perspective of Marie.",https://www.anime-planet.com/anime/dies-irae-maries-memory-michi-ni-tsuuzu-kiseki,https://cdn.anime-planet.com/anime/primary/dies-irae-maries-memory-michi-ni-tsuuzu-kiseki-1.jpg,10242.jpg
10246,Super Dragon Ball Heroes,Unknown,2.717,1525,"Action, Shounen, Aliens, Hand to Hand Combat, Martial Arts, Promotional, Short Episodes, Superpowers",Unknown,Web,35,False,9,2018,Unknown,Summer 2018,Toei Animation,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/super-dragon-ball-heroes,https://cdn.anime-planet.com/anime/primary/super-dragon-ball-heroes-1.jpg,10246.jpg
10247,Yamishibai: Japanese Ghost Stories 6th Season,Unknown,2.945,542,"Horror, Episodic, Short Episodes, Supernatural, Urban Legend, Original Work",Unknown,TV,13,True,5,2018,2018,Summer 2018,ILCA,"Step right up and have a look! It's time for more chilling tales from The Storyteller. From an eerie dripping sound, to a mysterious caller, to a cursed cave, and even an encounter with a bizarre in-law, these stories will chill you to the bone.",https://www.anime-planet.com/anime/yamishibai-japanese-ghost-stories-6th-season,https://cdn.anime-planet.com/anime/primary/yamishibai-japanese-ghost-stories-6th-season-1.jpg,10247.jpg
10248,One Piece: Episode of Skypiea,One Piece: Episode of Sorajima,3.985,871,"Action, Adventure, Fantasy, Shounen, Pirates, Recap, Superpowers, Based on a Manga",Unknown,TV,1,True,105,2018,2018,Unknown,Toei Animation,"Luffy and his crew meet a descendant of Noland the Liar, who tells them how to reach Sky Island. There, a strange and incredible country awaits, so long as the Merry can survive a wild ride to the sky!",https://www.anime-planet.com/anime/one-piece-episode-of-skypiea,https://cdn.anime-planet.com/anime/primary/one-piece-episode-of-skypiea-1.jpg,10248.jpg
10255,Peace Sign,My Hero Academia x Kenshi Yonezu: Peace Sign,4.064,1492,"Action, Superheroes, Superpowers",Unknown,Music,1,True,4,2017,2017,Unknown,Bones,"Meet the super-powered students of U.A. High School, their teachers, and the evil villains who are determined to bring them down!",https://www.anime-planet.com/anime/peace-sign,https://cdn.anime-planet.com/anime/primary/peace-sign-1.jpg,10255.jpg
10256,Midori no Kuni no Otomodachi: Koeda-chan,Unknown,1.909,11,"Fantasy, Magic, Short Episodes",Unknown,TV,8,True,4,2017,2017,Unknown,A-Line,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/midori-no-kuni-no-otomodachi-koeda-chan,https://cdn.anime-planet.com/anime/primary/midori-no-kuni-no-otomodachi-koeda-chan-1.jpg,10256.jpg
10258,Mayoeru Otokonoko,Unknown,2.528,18,"Comedy, Crossdressing, Promotional, School Life, Original Work",Unknown,OVA,1,True,5,2010,2010,Unknown,Actas,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/mayoeru-otokonoko,https://cdn.anime-planet.com/anime/primary/mayoeru-otokonoko-1.jpg,10258.jpg
1026,Mahou Gakuen Lunar! Aoi Ryuu no Himitsu,Unknown,2.656,168,"Fantasy, Magic, Shorts, Based on a Video Game",Unknown,Movie,1,True,10,1997,1997,Unknown,Toei Animation,"The evil Barua and Memphis of the Vile Tribe have captured the students of Magic School, and a group of unlikely heroes are the only ones who can save the day! Food-craving Lena, strong Senia and allergic Ellie are three young girls who would rather slack off, but now they have been charged with rescuing the students and discovering the secret of the Blue Dragon's power -- a power the Vile Tribe wants in exchange for the human lives! But the road to the Dark Castle is riddled with stray cats, confusing signs and a minotaur; can the girls last long enough to see the credits roll?",https://www.anime-planet.com/anime/mahou-gakuen-lunar-aoi-ryuu-no-himitsu,https://cdn.anime-planet.com/anime/primary/mahou-gakuen-lunar-aoi-ryuu-no-himitsu-1.jpg,1026.jpg
10260,Sore Ike! Anpanman: Kagayake! Kurun to Inochi no Hoshi,Unknown,3.008,13,"Anthropomorphic, Family Friendly, Food Protagonists, Non-Human Protagonists",Unknown,Movie,1,True,65,2018,2018,Unknown,TMS Entertainment,"The story begins in Anpanman World, where everybody is bustling around, getting ready for the annual Star Festival. On that day, an egg emerges from Baikinman's garbage box, and when it hatches, a mysterious boy named Kurun emerges from within. Though Kurun does not know where he came from, he spends his days having fun with everybody. But one day, black stars begin raining down. Anpanman thinks that something suspicious might be occurring at the Star of Life, and he heads there.",https://www.anime-planet.com/anime/sore-ike-anpanman-kagayake-kurun-to-inochi-no-hoshi,https://cdn.anime-planet.com/anime/primary/sore-ike-anpanman-kagayake-kurun-to-inochi-no-hoshi-1.jpg,10260.jpg
10261,Nikuiyo! Galbi-kun: Kemuri ga Me ni Shimiru,Unknown,1.826,16,"Comedy, Anthropomorphic, Commercials, Cooking, Food and Beverage, Food Protagonists, Non-Human Protagonists, Short Episodes",Unknown,Other,5,True,2,2018,2018,Unknown,Cyclone Graphics,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/nikuiyo-galbi-kun-kemuri-ga-me-ni-shimiru,https://cdn.anime-planet.com/anime/primary/nikuiyo-galbi-kun-kemuri-ga-me-ni-shimiru-1.jpg,10261.jpg
10271,Ani ni Tsukeru Kusuri wa Nai! 2,Unknown,4.13,1086,"Comedy, Slice of Life, Chinese Animation, School Life, Short Episodes, Siblings, Based on a Webtoon",Unknown,Web,24,True,4,2018,2018,Summer 2018,Fanworks,Second season of Ani ni Tsukeru Kusuri wa Nai!,https://www.anime-planet.com/anime/ani-ni-tsukeru-kusuri-wa-nai-2,https://cdn.anime-planet.com/anime/primary/ani-ni-tsukeru-kusuri-wa-nai-2-1.jpg,10271.jpg
10281,Yatogame-chan Kansatsu Nikki,Unknown,2.579,695,"Comedy, Shounen, Slice of Life, Educational, School Life, Short Episodes, Tourism, Based on a 4-Koma Manga, Based on a Manga",Unknown,TV,12,True,3,2019,2019,Spring 2019,Saetta,"After growing up in Tokyo, high school student Jin Kaito moves to Nagoya where he meets Yatogame Monaka, a fellow student who puts her Nagoya dialect on full display. With her cat-like appearance and unvarnished Nagoya dialect, Yatogame won't open up to him at all. This popular local comedy is increasing the status of Nagoya through observation of the adorable Yatogame-chan!",https://www.anime-planet.com/anime/yatogame-chan-kansatsu-nikki,https://cdn.anime-planet.com/anime/primary/yatogame-chan-kansatsu-nikki-1.jpg,10281.jpg
10288,Uma Musume: Pretty Derby - BNW no Chikai,Unknown,3.236,153,"Sports, Animal Characteristics, Anthropomorphic, Idols, Non-Human Protagonists, Racing, Showbiz, Based on a Mobile Game",Unknown,DVD,3,True,24,2018,2018,Unknown,P.A. WORKS,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/uma-musume-pretty-derby-bnw-no-chikai,https://cdn.anime-planet.com/anime/primary/uma-musume-pretty-derby-bnw-no-chikai-1.jpg,10288.jpg
10289,Ani x Para: Who is Your Hero?,Ani x Para: Anata no Hero wa Dare desu ka,3.588,15,"Sports, Cycling, Disability, Martial Arts, Promotional, Rugby, Running, Short Episodes, Soccer, Tennis, Track and Field",Unknown,TV,12,False,5,2017,Unknown,Unknown,"Nippon Animation, Gallop, DLE, TMS Entertainment","A series of shorts created by different studios to convey the appeal of para-sports, and to cultivate greater interest in the Paralympics and the Tokyo 2020 Paralympic Games.",https://www.anime-planet.com/anime/ani-x-para-who-is-your-hero,https://cdn.anime-planet.com/anime/primary/ani-x-para-who-is-your-hero-1.jpg,10289.jpg
10292,Fei Ren Zai,Unknown,3.863,59,"Comedy, Fantasy, Animal Characteristics, Animal Transformation, Chinese Animation, Gods, Short Episodes, Supernatural, Based on a 4-Koma Manga, Based on a Manga",Unknown,Web,48,True,6,2018,2019,Unknown,FENZ,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/fei-ren-zai,https://cdn.anime-planet.com/anime/primary/fei-ren-zai-1.jpg,10292.jpg
10293,Space Battleship Tiramisu Specials,Uchuu Senkan Tiramisu Specials,2.658,211,"Action, Comedy, Mecha, Sci Fi, Gag, Outer Space, Parody, Real Robot, Transforming Mecha, Based on a Manga",Nudity,DVD,3,True,7,2018,2018,Unknown,GONZO,"Captain Isuzu Ichinose of the People of Metus has personally infiltrated the Tiramisu in order to build trust between himself and his estranged brother. However, he soon learns that Subaru has become very high maintenance during their time apart.",https://www.anime-planet.com/anime/space-battleship-tiramisu-specials,https://cdn.anime-planet.com/anime/primary/space-battleship-tiramisu-specials-1.jpg,10293.jpg
10298,PriPara & Kiratto Pri-Chan: Kira Kira Memorial Live,Unknown,2.884,40,"Crossover, Family Friendly, Idols, Music, Showbiz",Unknown,Movie,1,True,55,2018,2018,Unknown,10GAUGE,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/pripara-and-kiratto-pri-chan-kira-kira-memorial-live,https://cdn.anime-planet.com/anime/primary/pripara-and-kiratto-pri-chan-kira-kira-memorial-live-1.jpg,10298.jpg
10305,Bary-san no Shokoku Manyuuki,Unknown,1.732,13,"Comedy, Animal Protagonists, Birds, Non-Human Protagonists, Short Episodes",Unknown,TV,47,True,1,2016,2016,Winter 2016,Kachidoki Studio,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/bary-san-no-shokoku-manyuuki,https://cdn.anime-planet.com/anime/primary/bary-san-no-shokoku-manyuuki-1.jpg,10305.jpg
10306,Miyavi: Fire Bird,Unknown,2.488,42,"Animal Protagonists, Birds, Non-Human Protagonists, CG Animation",Unknown,Music,1,True,3,2016,2016,Unknown,Tezuka Productions,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/miyavi-fire-bird,https://cdn.anime-planet.com/anime/primary/miyavi-fire-bird-1.jpg,10306.jpg
10310,Godzilla Movie 3: The Planet Eater,Godzilla Movie 3: Hoshi wo Kuu Mono,3.068,1081,"Action, Sci Fi, Kaijuu, Military, Monsters, Tokusatsu, Based on a Movie, CG Animation",Unknown,Movie,1,True,91,2018,2018,Unknown,POLYGON PICTURES,"With the earth alliance weakened, Haruo weighs siding with the Exif, whose death cult is summoning a monster that can destroy the world.",https://www.anime-planet.com/anime/godzilla-movie-3-the-planet-eater,https://cdn.anime-planet.com/anime/primary/godzilla-movie-3-the-planet-eater-1.jpg,10310.jpg
10311,Yin Yang Shi: Ping An Wu Yu,Onmyouji: Heian Monogatari,3.152,42,"Fantasy, Chinese Animation, Short Episodes, Based on a Mobile Game",Unknown,Web,12,True,4,2018,2018,Unknown,BLADE,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/yin-yang-shi-ping-an-wu-yu,https://cdn.anime-planet.com/anime/primary/yin-yang-shi-ping-an-wu-yu-1.jpg,10311.jpg
10313,Wo Shi Jiang Xiaobai OVA,I'm Joybo OVA,3.902,69,"Romance, Chinese Animation, CG Animation",Unknown,Web,1,True,40,2018,2018,Unknown,2:10 Animation,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/wo-shi-jiang-xiaobai-ova,https://cdn.anime-planet.com/anime/primary/wo-shi-jiang-xiaobai-ova-1.jpg,10313.jpg
1032,Legend of DUO,Unknown,1.727,969,"Short Episodes, Vampires, Original Work",Unknown,TV,12,True,5,2004,2005,Unknown,Marine Entertainment,"Humanity is on the brink of extinction due to a mysterious disease that kills without warning. Living amongst the humans are vampires; one of whom is Duo, a so-called traitor to his race. Having revealed a secret that would allow humans to save their lives, Duo inadvertently turned humans against the vampires, and thus was deemed an enemy of his own people. Zieg is a vampire with close ties to Duo and will stop at nothing to defeat him for his transgression, but is he strong enough to take revenge on the one who is closest to him?",https://www.anime-planet.com/anime/legend-of-duo,https://cdn.anime-planet.com/anime/primary/legend-of-duo-1.jpg,1032.jpg
10322,"Susume, Karolina",Unknown,3.302,113,"Board Games, Shorts",Unknown,Web,1,True,3,2018,2018,Unknown,Studio Colorido,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/susume-karolina,https://cdn.anime-planet.com/anime/primary/susume-karolina-1.jpg,10322.jpg
10323,Code: Realize ~Guardian of Rebirth~ Set a thief to catch a thief,Code:Realize ~Sousei no Himegimi~ Set a thief to catch a thief,3.413,296,"Based on an Otome Game, Based on a Visual Novel",Unknown,OVA,1,True,24,2018,2018,Unknown,M.S.C.,"One month after the Nautilus disaster, reconstruction in industrial London is progressing, and a celebration is about to be held at Buckingham Palace.",https://www.anime-planet.com/anime/code-realize-guardian-of-rebirth-set-a-thief-to-catch-a-thief,https://cdn.anime-planet.com/anime/primary/code-realize-guardian-of-rebirth-set-a-thief-to-catch-a-thief-1.jpg,10323.jpg
10324,KADO: Beyond Information,Seikaisuru Kado: Beyond Information,3.185,118,"Sci Fi, Recap, Original Work",Unknown,Web,1,True,120,2018,2018,Spring 2018,Toei Animation,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/kado-beyond-information,https://cdn.anime-planet.com/anime/primary/kado-beyond-information-1.jpg,10324.jpg
